year,month,day,flow_cfs,Source
2017,4,18,359.000,observed_flow_12sites_cfs.csv
2017,4,19,744.000,observed_flow_12sites_cfs.csv
2017,4,20,418.000,observed_flow_12sites_cfs.csv
2017,4,21,353.000,observed_flow_12sites_cfs.csv
2017,4,22,322.000,observed_flow_12sites_cfs.csv
2017,4,23,301.000,observed_flow_12sites_cfs.csv
2017,4,24,281.000,observed_flow_12sites_cfs.csv
2017,4,25,269.000,observed_flow_12sites_cfs.csv
2017,4,26,253.000,observed_flow_12sites_cfs.csv
2017,4,27,237.000,observed_flow_12sites_cfs.csv
2017,4,28,216.000,observed_flow_12sites_cfs.csv
2017,4,29,202.000,observed_flow_12sites_cfs.csv
2017,4,30,193.000,observed_flow_12sites_cfs.csv
2017,5,1,180.000,observed_flow_12sites_cfs.csv
2017,5,2,169.000,observed_flow_12sites_cfs.csv
2017,5,3,156.000,observed_flow_12sites_cfs.csv
2017,5,4,154.000,observed_flow_12sites_cfs.csv
2017,5,5,143.000,observed_flow_12sites_cfs.csv
2017,5,6,137.000,observed_flow_12sites_cfs.csv
2017,5,7,131.000,observed_flow_12sites_cfs.csv
2017,5,8,127.000,observed_flow_12sites_cfs.csv
2017,5,9,123.000,observed_flow_12sites_cfs.csv
2017,5,10,123.000,observed_flow_12sites_cfs.csv
2017,5,11,126.000,observed_flow_12sites_cfs.csv
2017,5,12,124.000,observed_flow_12sites_cfs.csv
2017,5,13,118.000,observed_flow_12sites_cfs.csv
2017,5,14,112.000,observed_flow_12sites_cfs.csv
2017,5,15,105.000,observed_flow_12sites_cfs.csv
2017,5,16,101.000,observed_flow_12sites_cfs.csv
2017,5,17,99.900,observed_flow_12sites_cfs.csv
2017,5,18,100.000,observed_flow_12sites_cfs.csv
2017,5,19,97.300,observed_flow_12sites_cfs.csv
2017,5,20,93.000,observed_flow_12sites_cfs.csv
2017,5,21,112.000,observed_flow_12sites_cfs.csv
2017,5,22,159.000,observed_flow_12sites_cfs.csv
2017,5,23,241.000,observed_flow_12sites_cfs.csv
2017,5,24,155.000,observed_flow_12sites_cfs.csv
2017,5,25,140.000,observed_flow_12sites_cfs.csv
2017,5,26,121.000,observed_flow_12sites_cfs.csv
2017,5,27,111.000,observed_flow_12sites_cfs.csv
2017,5,28,108.000,observed_flow_12sites_cfs.csv
2017,5,29,107.000,observed_flow_12sites_cfs.csv
2017,5,30,233.000,observed_flow_12sites_cfs.csv
2017,5,31,186.000,observed_flow_12sites_cfs.csv
2017,6,1,186.000,observed_flow_12sites_cfs.csv
2017,6,2,151.000,observed_flow_12sites_cfs.csv
2017,6,3,147.000,observed_flow_12sites_cfs.csv
2017,6,4,2460.000,observed_flow_12sites_cfs.csv
2017,6,5,1000.000,observed_flow_12sites_cfs.csv
2017,6,6,696.000,observed_flow_12sites_cfs.csv
2017,6,7,426.000,observed_flow_12sites_cfs.csv
2017,6,8,311.000,observed_flow_12sites_cfs.csv
2017,6,9,230.000,observed_flow_12sites_cfs.csv
2017,6,10,195.000,observed_flow_12sites_cfs.csv
2017,6,11,167.000,observed_flow_12sites_cfs.csv
2017,6,12,149.000,observed_flow_12sites_cfs.csv
2017,6,13,138.000,observed_flow_12sites_cfs.csv
2017,6,14,130.000,observed_flow_12sites_cfs.csv
2017,6,15,118.000,observed_flow_12sites_cfs.csv
2017,6,16,112.000,observed_flow_12sites_cfs.csv
2017,6,17,105.000,observed_flow_12sites_cfs.csv
2017,6,18,100.000,observed_flow_12sites_cfs.csv
2017,6,19,96.500,observed_flow_12sites_cfs.csv
2017,6,20,96.200,observed_flow_12sites_cfs.csv
2017,6,21,98.100,observed_flow_12sites_cfs.csv
2017,6,22,83.100,observed_flow_12sites_cfs.csv
2017,6,23,73.100,observed_flow_12sites_cfs.csv
2017,6,24,62.100,observed_flow_12sites_cfs.csv
2017,6,25,75.200,observed_flow_12sites_cfs.csv
2017,6,26,308.000,observed_flow_12sites_cfs.csv
2017,6,27,172.000,observed_flow_12sites_cfs.csv
2017,6,28,128.000,observed_flow_12sites_cfs.csv
2017,6,29,126.000,observed_flow_12sites_cfs.csv
2017,6,30,102.000,observed_flow_12sites_cfs.csv
2017,7,1,72.700,observed_flow_12sites_cfs.csv
2017,7,2,69.400,observed_flow_12sites_cfs.csv
2017,7,3,56.400,observed_flow_12sites_cfs.csv
2017,7,4,52.400,observed_flow_12sites_cfs.csv
2017,7,5,48.900,observed_flow_12sites_cfs.csv
2017,7,6,60.100,observed_flow_12sites_cfs.csv
2017,7,7,48.500,observed_flow_12sites_cfs.csv
2017,7,8,45.300,observed_flow_12sites_cfs.csv
2017,7,9,43.100,observed_flow_12sites_cfs.csv
2017,7,10,48.000,observed_flow_12sites_cfs.csv
2017,7,11,40.900,observed_flow_12sites_cfs.csv
2017,7,12,38.300,observed_flow_12sites_cfs.csv
2017,7,13,36.700,observed_flow_12sites_cfs.csv
2017,7,14,35.100,observed_flow_12sites_cfs.csv
2017,7,15,33.500,observed_flow_12sites_cfs.csv
2017,7,16,33.400,observed_flow_12sites_cfs.csv
2017,7,17,31.800,observed_flow_12sites_cfs.csv
2017,7,18,34.600,observed_flow_12sites_cfs.csv
2017,7,19,31.200,observed_flow_12sites_cfs.csv
2017,7,20,30.700,observed_flow_12sites_cfs.csv
2017,7,21,30.200,observed_flow_12sites_cfs.csv
2017,7,22,29.100,observed_flow_12sites_cfs.csv
2017,7,23,27.800,observed_flow_12sites_cfs.csv
2017,7,24,27.800,observed_flow_12sites_cfs.csv
2017,7,25,28.500,observed_flow_12sites_cfs.csv
2017,7,26,27.800,observed_flow_12sites_cfs.csv
2017,7,27,27.200,observed_flow_12sites_cfs.csv
2017,7,28,25.900,observed_flow_12sites_cfs.csv
2017,7,29,25.300,observed_flow_12sites_cfs.csv
2017,7,30,24.700,observed_flow_12sites_cfs.csv
2017,7,31,24.700,observed_flow_12sites_cfs.csv
2017,8,1,23.500,observed_flow_12sites_cfs.csv
2017,8,2,25.300,observed_flow_12sites_cfs.csv
2017,8,3,34.600,observed_flow_12sites_cfs.csv
2017,8,4,30.200,observed_flow_12sites_cfs.csv
2017,8,5,27.800,observed_flow_12sites_cfs.csv
2017,8,6,25.300,observed_flow_12sites_cfs.csv
2017,8,7,60.100,observed_flow_12sites_cfs.csv
2017,8,8,115.000,observed_flow_12sites_cfs.csv
2017,8,9,53.500,observed_flow_12sites_cfs.csv
2017,8,10,43.000,observed_flow_12sites_cfs.csv
2017,8,11,32.800,observed_flow_12sites_cfs.csv
2017,8,12,28.600,observed_flow_12sites_cfs.csv
2017,8,13,26.200,observed_flow_12sites_cfs.csv
2017,8,14,24.600,observed_flow_12sites_cfs.csv
2017,8,15,23.800,observed_flow_12sites_cfs.csv
2017,8,16,23.100,observed_flow_12sites_cfs.csv
2017,8,17,21.500,observed_flow_12sites_cfs.csv
2017,8,18,21.500,observed_flow_12sites_cfs.csv
2017,8,19,20.900,observed_flow_12sites_cfs.csv
2017,8,20,19.600,observed_flow_12sites_cfs.csv
2017,8,21,19.000,observed_flow_12sites_cfs.csv
2017,8,22,19.100,observed_flow_12sites_cfs.csv
2017,8,23,18.500,observed_flow_12sites_cfs.csv
2017,8,24,22.500,observed_flow_12sites_cfs.csv
2017,8,25,22.500,observed_flow_12sites_cfs.csv
2017,8,26,18.000,observed_flow_12sites_cfs.csv
2017,8,27,21.900,observed_flow_12sites_cfs.csv
2017,8,28,39.800,observed_flow_12sites_cfs.csv
2017,8,29,30.900,observed_flow_12sites_cfs.csv
2017,8,30,26.800,observed_flow_12sites_cfs.csv
2017,8,31,22.800,observed_flow_12sites_cfs.csv
2017,9,1,21.400,observed_flow_12sites_cfs.csv
2017,9,2,20.800,observed_flow_12sites_cfs.csv
2017,9,3,19.500,observed_flow_12sites_cfs.csv
2017,9,4,19.000,observed_flow_12sites_cfs.csv
2017,9,5,20.300,observed_flow_12sites_cfs.csv
2017,9,6,23.600,observed_flow_12sites_cfs.csv
2017,9,7,19.700,observed_flow_12sites_cfs.csv
2017,9,8,19.100,observed_flow_12sites_cfs.csv
2017,9,9,19.200,observed_flow_12sites_cfs.csv
2017,9,10,19.200,observed_flow_12sites_cfs.csv
2017,9,11,19.200,observed_flow_12sites_cfs.csv
2017,9,12,19.300,observed_flow_12sites_cfs.csv
2017,9,13,19.300,observed_flow_12sites_cfs.csv
2017,9,14,19.400,observed_flow_12sites_cfs.csv
2017,9,15,19.400,observed_flow_12sites_cfs.csv
2017,9,16,19.400,observed_flow_12sites_cfs.csv
2017,9,17,18.900,observed_flow_12sites_cfs.csv
2017,9,18,18.300,observed_flow_12sites_cfs.csv
2017,9,19,18.300,observed_flow_12sites_cfs.csv
2017,9,20,17.800,observed_flow_12sites_cfs.csv
2017,9,21,17.800,observed_flow_12sites_cfs.csv
2017,9,22,18.400,observed_flow_12sites_cfs.csv
2017,9,23,17.400,observed_flow_12sites_cfs.csv
2017,9,24,16.400,observed_flow_12sites_cfs.csv
2017,9,25,17.500,observed_flow_12sites_cfs.csv
2017,9,26,18.000,observed_flow_12sites_cfs.csv
2017,9,27,21.200,observed_flow_12sites_cfs.csv
2017,9,28,26.300,observed_flow_12sites_cfs.csv
2017,9,29,31.200,observed_flow_12sites_cfs.csv
2017,9,30,33.500,observed_flow_12sites_cfs.csv
2017,10,1,32.000,observed_flow_12sites_cfs.csv
2017,10,2,27.300,observed_flow_12sites_cfs.csv
2017,10,3,24.000,observed_flow_12sites_cfs.csv
2017,10,4,24.100,observed_flow_12sites_cfs.csv
2017,10,5,25.200,observed_flow_12sites_cfs.csv
2017,10,6,23.900,observed_flow_12sites_cfs.csv
2017,10,7,21.900,observed_flow_12sites_cfs.csv
2017,10,8,21.800,observed_flow_12sites_cfs.csv
2017,10,9,20.900,observed_flow_12sites_cfs.csv
2017,10,10,20.200,observed_flow_12sites_cfs.csv
2017,10,11,19.400,observed_flow_12sites_cfs.csv
2017,10,12,19.300,observed_flow_12sites_cfs.csv
2017,10,13,18.500,observed_flow_12sites_cfs.csv
2017,10,14,19.000,observed_flow_12sites_cfs.csv
2017,10,15,18.900,observed_flow_12sites_cfs.csv
2017,10,16,18.800,observed_flow_12sites_cfs.csv
2017,10,17,18.100,observed_flow_12sites_cfs.csv
2017,10,18,18.000,observed_flow_12sites_cfs.csv
2017,10,19,16.800,observed_flow_12sites_cfs.csv
2017,10,20,16.700,observed_flow_12sites_cfs.csv
2017,10,21,16.600,observed_flow_12sites_cfs.csv
2017,10,22,17.600,observed_flow_12sites_cfs.csv
2017,10,23,31.300,observed_flow_12sites_cfs.csv
2017,10,24,31.900,observed_flow_12sites_cfs.csv
2017,10,25,22.300,observed_flow_12sites_cfs.csv
2017,10,26,19.400,observed_flow_12sites_cfs.csv
2017,10,27,18.100,observed_flow_12sites_cfs.csv
2017,10,28,17.500,observed_flow_12sites_cfs.csv
2017,10,29,17.400,observed_flow_12sites_cfs.csv
2017,10,30,17.300,observed_flow_12sites_cfs.csv
2017,10,31,17.200,observed_flow_12sites_cfs.csv
2017,11,1,18.100,observed_flow_12sites_cfs.csv
2017,11,2,18.000,observed_flow_12sites_cfs.csv
2017,11,3,17.400,observed_flow_12sites_cfs.csv
2017,11,4,17.300,observed_flow_12sites_cfs.csv
2017,11,5,17.700,observed_flow_12sites_cfs.csv
2017,11,6,17.600,observed_flow_12sites_cfs.csv
2017,11,7,17.500,observed_flow_12sites_cfs.csv
2017,11,8,17.400,observed_flow_12sites_cfs.csv
2017,11,9,20.300,observed_flow_12sites_cfs.csv
2017,11,10,21.000,observed_flow_12sites_cfs.csv
2017,11,11,22.800,observed_flow_12sites_cfs.csv
2017,11,12,20.800,observed_flow_12sites_cfs.csv
2017,11,13,19.700,observed_flow_12sites_cfs.csv
2017,11,14,20.500,observed_flow_12sites_cfs.csv
2017,11,15,18.800,observed_flow_12sites_cfs.csv
2017,11,16,18.800,observed_flow_12sites_cfs.csv
2017,11,17,18.300,observed_flow_12sites_cfs.csv
2017,11,18,18.300,observed_flow_12sites_cfs.csv
2017,11,19,18.300,observed_flow_12sites_cfs.csv
2017,11,20,18.300,observed_flow_12sites_cfs.csv
2017,11,21,17.800,observed_flow_12sites_cfs.csv
2017,11,22,17.800,observed_flow_12sites_cfs.csv
2017,11,23,18.300,observed_flow_12sites_cfs.csv
2017,11,24,18.300,observed_flow_12sites_cfs.csv
2017,11,25,18.300,observed_flow_12sites_cfs.csv
2017,11,26,18.300,observed_flow_12sites_cfs.csv
2017,11,27,17.800,observed_flow_12sites_cfs.csv
2017,11,28,18.300,observed_flow_12sites_cfs.csv
2017,11,29,18.800,observed_flow_12sites_cfs.csv
2017,11,30,18.300,observed_flow_12sites_cfs.csv
2017,12,1,18.300,observed_flow_12sites_cfs.csv
2017,12,2,18.300,observed_flow_12sites_cfs.csv
2017,12,3,18.300,observed_flow_12sites_cfs.csv
2017,12,4,18.800,observed_flow_12sites_cfs.csv
2017,12,5,19.300,observed_flow_12sites_cfs.csv
2017,12,6,20.600,observed_flow_12sites_cfs.csv
2017,12,7,23.500,observed_flow_12sites_cfs.csv
2017,12,8,23.500,observed_flow_12sites_cfs.csv
2017,12,9,22.700,observed_flow_12sites_cfs.csv
2017,12,10,20.600,observed_flow_12sites_cfs.csv
2017,12,11,20.000,observed_flow_12sites_cfs.csv
2017,12,12,20.000,observed_flow_12sites_cfs.csv
2017,12,13,19.300,observed_flow_12sites_cfs.csv
2017,12,14,19.300,observed_flow_12sites_cfs.csv
2017,12,15,19.300,observed_flow_12sites_cfs.csv
2017,12,16,19.300,observed_flow_12sites_cfs.csv
2017,12,17,22.700,observed_flow_12sites_cfs.csv
2017,12,18,26.500,observed_flow_12sites_cfs.csv
2017,12,19,22.000,observed_flow_12sites_cfs.csv
2017,12,20,36.700,observed_flow_12sites_cfs.csv
2017,12,21,24.800,observed_flow_12sites_cfs.csv
2017,12,22,21.500,observed_flow_12sites_cfs.csv
2017,12,23,22.200,observed_flow_12sites_cfs.csv
2017,12,24,20.800,observed_flow_12sites_cfs.csv
2017,12,25,20.800,observed_flow_12sites_cfs.csv
2017,12,26,20.100,observed_flow_12sites_cfs.csv
2017,12,27,19.500,observed_flow_12sites_cfs.csv
2017,12,28,19.500,observed_flow_12sites_cfs.csv
2017,12,29,18.800,observed_flow_12sites_cfs.csv
2017,12,30,18.800,observed_flow_12sites_cfs.csv
2017,12,31,18.800,observed_flow_12sites_cfs.csv
2018,1,1,19.500,observed_flow_12sites_cfs.csv
2018,1,2,18.800,observed_flow_12sites_cfs.csv
2018,1,3,18.800,observed_flow_12sites_cfs.csv
2018,1,4,18.800,observed_flow_12sites_cfs.csv
2018,1,5,22.900,observed_flow_12sites_cfs.csv
2018,1,6,18.200,observed_flow_12sites_cfs.csv
2018,1,7,17.600,observed_flow_12sites_cfs.csv
2018,1,8,17.600,observed_flow_12sites_cfs.csv
2018,1,9,17.600,observed_flow_12sites_cfs.csv
2018,1,10,17.000,observed_flow_12sites_cfs.csv
2018,1,11,17.000,observed_flow_12sites_cfs.csv
2018,1,12,17.000,observed_flow_12sites_cfs.csv
2018,1,13,17.000,observed_flow_12sites_cfs.csv
2018,1,14,16.400,observed_flow_12sites_cfs.csv
2018,1,15,16.400,observed_flow_12sites_cfs.csv
2018,1,16,-999.000,observed_flow_12sites_cfs.csv
2018,1,17,17.000,observed_flow_12sites_cfs.csv
2018,1,18,17.000,observed_flow_12sites_cfs.csv
2018,1,19,17.000,observed_flow_12sites_cfs.csv
2018,1,20,17.000,observed_flow_12sites_cfs.csv
2018,1,21,16.400,observed_flow_12sites_cfs.csv
2018,1,22,17.000,observed_flow_12sites_cfs.csv
2018,1,23,17.000,observed_flow_12sites_cfs.csv
2018,1,24,17.000,observed_flow_12sites_cfs.csv
2018,1,25,16.400,observed_flow_12sites_cfs.csv
2018,1,26,15.300,observed_flow_12sites_cfs.csv
2018,1,27,15.300,observed_flow_12sites_cfs.csv
2018,1,28,17.000,observed_flow_12sites_cfs.csv
2018,1,29,17.000,observed_flow_12sites_cfs.csv
2018,1,30,17.000,observed_flow_12sites_cfs.csv
2018,1,31,16.400,observed_flow_12sites_cfs.csv
2018,2,1,16.400,observed_flow_12sites_cfs.csv
2018,2,2,16.400,observed_flow_12sites_cfs.csv
2018,2,3,16.400,observed_flow_12sites_cfs.csv
2018,2,4,17.000,observed_flow_12sites_cfs.csv
2018,2,5,16.400,observed_flow_12sites_cfs.csv
2018,2,6,16.400,observed_flow_12sites_cfs.csv
2018,2,7,17.600,observed_flow_12sites_cfs.csv
2018,2,8,18.200,observed_flow_12sites_cfs.csv
2018,2,9,17.600,observed_flow_12sites_cfs.csv
2018,2,10,17.600,observed_flow_12sites_cfs.csv
2018,2,11,17.600,observed_flow_12sites_cfs.csv
2018,2,12,17.600,observed_flow_12sites_cfs.csv
2018,2,13,17.000,observed_flow_12sites_cfs.csv
2018,2,14,17.000,observed_flow_12sites_cfs.csv
2018,2,15,17.600,observed_flow_12sites_cfs.csv
2018,2,16,17.600,observed_flow_12sites_cfs.csv
2018,2,17,16.400,observed_flow_12sites_cfs.csv
2018,2,18,17.500,observed_flow_12sites_cfs.csv
2018,2,19,16.900,observed_flow_12sites_cfs.csv
2018,2,20,17.400,observed_flow_12sites_cfs.csv
2018,2,21,18.600,observed_flow_12sites_cfs.csv
2018,2,22,95.100,observed_flow_12sites_cfs.csv
2018,2,23,85.300,observed_flow_12sites_cfs.csv
2018,2,24,118.000,observed_flow_12sites_cfs.csv
2018,2,25,128.000,observed_flow_12sites_cfs.csv
2018,2,26,54.600,observed_flow_12sites_cfs.csv
2018,2,27,39.100,observed_flow_12sites_cfs.csv
2018,2,28,34.100,observed_flow_12sites_cfs.csv
2018,3,1,30.600,observed_flow_12sites_cfs.csv
2018,3,2,40.100,observed_flow_12sites_cfs.csv
2018,3,3,36.200,observed_flow_12sites_cfs.csv
2018,3,4,30.300,observed_flow_12sites_cfs.csv
2018,3,5,31.300,observed_flow_12sites_cfs.csv
2018,3,6,29.100,observed_flow_12sites_cfs.csv
2018,3,7,25.000,observed_flow_12sites_cfs.csv
2018,3,8,23.100,observed_flow_12sites_cfs.csv
2018,3,9,21.700,observed_flow_12sites_cfs.csv
2018,3,10,21.000,observed_flow_12sites_cfs.csv
2018,3,11,19.700,observed_flow_12sites_cfs.csv
2018,3,12,20.300,observed_flow_12sites_cfs.csv
2018,3,13,19.100,observed_flow_12sites_cfs.csv
2018,3,14,18.600,observed_flow_12sites_cfs.csv
2018,3,15,18.500,observed_flow_12sites_cfs.csv
2018,3,16,18.000,observed_flow_12sites_cfs.csv
2018,3,17,18.000,observed_flow_12sites_cfs.csv
2018,3,18,19.600,observed_flow_12sites_cfs.csv
2018,3,19,21.500,observed_flow_12sites_cfs.csv
2018,3,20,32.000,observed_flow_12sites_cfs.csv
2018,3,21,22.200,observed_flow_12sites_cfs.csv
2018,3,22,19.100,observed_flow_12sites_cfs.csv
2018,3,23,17.500,observed_flow_12sites_cfs.csv
2018,3,24,18.000,observed_flow_12sites_cfs.csv
2018,3,25,17.500,observed_flow_12sites_cfs.csv
2018,3,26,17.500,observed_flow_12sites_cfs.csv
2018,3,27,16.900,observed_flow_12sites_cfs.csv
2018,3,28,19.700,observed_flow_12sites_cfs.csv
2018,3,29,46.300,observed_flow_12sites_cfs.csv
2018,3,30,39.000,observed_flow_12sites_cfs.csv
2018,3,31,36.400,observed_flow_12sites_cfs.csv
2018,4,1,34.000,observed_flow_12sites_cfs.csv
2018,4,2,27.200,observed_flow_12sites_cfs.csv
2018,4,3,25.100,observed_flow_12sites_cfs.csv
2018,4,4,24.200,observed_flow_12sites_cfs.csv
2018,4,5,26.200,observed_flow_12sites_cfs.csv
2018,4,6,22.500,observed_flow_12sites_cfs.csv
2018,4,7,23.300,observed_flow_12sites_cfs.csv
2018,4,8,25.300,observed_flow_12sites_cfs.csv
2018,4,9,22.600,observed_flow_12sites_cfs.csv
2018,4,10,20.500,observed_flow_12sites_cfs.csv
2018,4,11,19.200,observed_flow_12sites_cfs.csv
2018,4,12,18.000,observed_flow_12sites_cfs.csv
2018,4,13,17.400,observed_flow_12sites_cfs.csv
2018,4,14,21.200,observed_flow_12sites_cfs.csv
2018,4,15,28.900,observed_flow_12sites_cfs.csv
2018,4,16,21.300,observed_flow_12sites_cfs.csv
2018,4,17,18.600,observed_flow_12sites_cfs.csv
2018,4,18,16.200,observed_flow_12sites_cfs.csv
2018,4,19,15.700,observed_flow_12sites_cfs.csv
2018,4,20,15.100,observed_flow_12sites_cfs.csv
2018,4,21,15.100,observed_flow_12sites_cfs.csv
2018,4,22,16.200,observed_flow_12sites_cfs.csv
2018,4,23,16.200,observed_flow_12sites_cfs.csv
2018,4,24,14.500,observed_flow_12sites_cfs.csv
2018,4,25,13.900,observed_flow_12sites_cfs.csv
2018,4,26,15.000,observed_flow_12sites_cfs.csv
2018,4,27,15.000,observed_flow_12sites_cfs.csv
2018,4,28,13.900,observed_flow_12sites_cfs.csv
2018,4,29,13.400,observed_flow_12sites_cfs.csv
2018,4,30,13.400,observed_flow_12sites_cfs.csv
2018,5,1,13.800,observed_flow_12sites_cfs.csv
2018,5,2,13.800,observed_flow_12sites_cfs.csv
2018,5,3,14.400,observed_flow_12sites_cfs.csv
2018,5,4,14.400,observed_flow_12sites_cfs.csv
2018,5,5,131.000,observed_flow_12sites_cfs.csv
2018,5,6,117.000,observed_flow_12sites_cfs.csv
2018,5,7,72.400,observed_flow_12sites_cfs.csv
2018,5,8,43.000,observed_flow_12sites_cfs.csv
2018,5,9,31.500,observed_flow_12sites_cfs.csv
2018,5,10,24.300,observed_flow_12sites_cfs.csv
2018,5,11,20.200,observed_flow_12sites_cfs.csv
2018,5,12,17.400,observed_flow_12sites_cfs.csv
2018,5,13,16.100,observed_flow_12sites_cfs.csv
2018,5,14,14.900,observed_flow_12sites_cfs.csv
2018,5,15,13.600,observed_flow_12sites_cfs.csv
2018,5,16,13.600,observed_flow_12sites_cfs.csv
2018,5,17,176.000,observed_flow_12sites_cfs.csv
2018,5,18,66.900,observed_flow_12sites_cfs.csv
2018,5,19,33.200,observed_flow_12sites_cfs.csv
2018,5,20,21.800,observed_flow_12sites_cfs.csv
2018,5,21,139.000,observed_flow_12sites_cfs.csv
2018,5,22,120.000,observed_flow_12sites_cfs.csv
2018,5,23,46.600,observed_flow_12sites_cfs.csv
2018,5,24,30.300,observed_flow_12sites_cfs.csv
2018,5,25,21.800,observed_flow_12sites_cfs.csv
2018,5,26,18.300,observed_flow_12sites_cfs.csv
2018,5,27,16.300,observed_flow_12sites_cfs.csv
2018,5,28,14.500,observed_flow_12sites_cfs.csv
2018,5,29,13.300,observed_flow_12sites_cfs.csv
2018,5,30,11.700,observed_flow_12sites_cfs.csv
2018,5,31,10.200,observed_flow_12sites_cfs.csv
2018,6,1,8.960,observed_flow_12sites_cfs.csv
2018,6,2,8.640,observed_flow_12sites_cfs.csv
2018,6,3,7.980,observed_flow_12sites_cfs.csv
2018,6,4,-999.000,observed_flow_12sites_cfs.csv
2018,6,5,100.000,observed_flow_12sites_cfs.csv
2018,6,6,50.300,observed_flow_12sites_cfs.csv
2018,6,7,24.500,observed_flow_12sites_cfs.csv
2018,6,8,14.500,observed_flow_12sites_cfs.csv
2018,6,9,10.200,observed_flow_12sites_cfs.csv
2018,6,10,8.180,observed_flow_12sites_cfs.csv
2018,6,11,7.170,observed_flow_12sites_cfs.csv
2018,6,12,6.590,observed_flow_12sites_cfs.csv
2018,6,13,6.030,observed_flow_12sites_cfs.csv
2018,6,14,5.670,observed_flow_12sites_cfs.csv
2018,6,15,5.670,observed_flow_12sites_cfs.csv
2018,6,16,5.220,observed_flow_12sites_cfs.csv
2018,6,17,6.980,observed_flow_12sites_cfs.csv
2018,6,18,6.650,observed_flow_12sites_cfs.csv
2018,6,19,-999.000,observed_flow_12sites_cfs.csv
2018,6,20,9.340,observed_flow_12sites_cfs.csv
2018,6,21,11.300,observed_flow_12sites_cfs.csv
2018,6,22,13.600,observed_flow_12sites_cfs.csv
2018,6,23,11.200,observed_flow_12sites_cfs.csv
2018,6,24,8.990,observed_flow_12sites_cfs.csv
2018,6,25,6.010,observed_flow_12sites_cfs.csv
2018,6,26,5.130,observed_flow_12sites_cfs.csv
2018,6,27,5.250,observed_flow_12sites_cfs.csv
2018,6,28,4.870,observed_flow_12sites_cfs.csv
2018,6,29,5.270,observed_flow_12sites_cfs.csv
2018,6,30,4.110,observed_flow_12sites_cfs.csv
2018,7,1,2.790,observed_flow_12sites_cfs.csv
2018,7,2,2.310,observed_flow_12sites_cfs.csv
2018,7,3,1.670,observed_flow_12sites_cfs.csv
2018,7,4,1.900,observed_flow_12sites_cfs.csv
2018,7,5,4.870,observed_flow_12sites_cfs.csv
2018,7,6,5.150,observed_flow_12sites_cfs.csv
2018,7,7,7.330,observed_flow_12sites_cfs.csv
2018,7,8,6.670,observed_flow_12sites_cfs.csv
2018,7,9,13.800,observed_flow_12sites_cfs.csv
2018,7,10,28.400,observed_flow_12sites_cfs.csv
2018,7,11,26.900,observed_flow_12sites_cfs.csv
2018,7,12,12.400,observed_flow_12sites_cfs.csv
2018,7,13,7.630,observed_flow_12sites_cfs.csv
2018,7,14,5.710,observed_flow_12sites_cfs.csv
2018,7,15,5.120,observed_flow_12sites_cfs.csv
2018,7,16,4.280,observed_flow_12sites_cfs.csv
2018,7,17,4.270,observed_flow_12sites_cfs.csv
2018,7,18,3.490,observed_flow_12sites_cfs.csv
2018,7,19,2.550,observed_flow_12sites_cfs.csv
2018,7,20,1.870,observed_flow_12sites_cfs.csv
2018,7,21,1.430,observed_flow_12sites_cfs.csv
2018,7,22,1.530,observed_flow_12sites_cfs.csv
2018,7,23,1.230,observed_flow_12sites_cfs.csv
2018,7,24,0.860,observed_flow_12sites_cfs.csv
2018,7,25,0.780,observed_flow_12sites_cfs.csv
2018,7,26,1.130,observed_flow_12sites_cfs.csv
2018,7,27,1.320,observed_flow_12sites_cfs.csv
2018,7,28,1.750,observed_flow_12sites_cfs.csv
2018,7,29,1.520,observed_flow_12sites_cfs.csv
2018,7,30,0.530,observed_flow_12sites_cfs.csv
2018,7,31,0.280,observed_flow_12sites_cfs.csv
2018,8,1,0.580,observed_flow_12sites_cfs.csv
2018,8,2,0.730,observed_flow_12sites_cfs.csv
2018,8,3,0.730,observed_flow_12sites_cfs.csv
2018,8,4,1.020,observed_flow_12sites_cfs.csv
2018,8,5,1.020,observed_flow_12sites_cfs.csv
2018,8,6,0.530,observed_flow_12sites_cfs.csv
2018,8,7,0.330,observed_flow_12sites_cfs.csv
2018,8,8,1.300,observed_flow_12sites_cfs.csv
2018,8,9,1.730,observed_flow_12sites_cfs.csv
2018,8,10,1.730,observed_flow_12sites_cfs.csv
2018,8,11,9.640,observed_flow_12sites_cfs.csv
2018,8,12,7.160,observed_flow_12sites_cfs.csv
2018,8,13,63.200,observed_flow_12sites_cfs.csv
2018,8,14,7.910,observed_flow_12sites_cfs.csv
2018,8,15,10.200,observed_flow_12sites_cfs.csv
2018,8,16,7.300,observed_flow_12sites_cfs.csv
2018,8,17,6.150,observed_flow_12sites_cfs.csv
2018,8,18,5.250,observed_flow_12sites_cfs.csv
2018,8,19,4.570,observed_flow_12sites_cfs.csv
2018,8,20,4.240,observed_flow_12sites_cfs.csv
2018,8,21,4.240,observed_flow_12sites_cfs.csv
2018,8,22,4.080,observed_flow_12sites_cfs.csv
2018,8,23,5.950,observed_flow_12sites_cfs.csv
2018,8,24,5.230,observed_flow_12sites_cfs.csv
2018,8,25,5.060,observed_flow_12sites_cfs.csv
2018,8,26,3.030,observed_flow_12sites_cfs.csv
2018,8,27,2.760,observed_flow_12sites_cfs.csv
2018,8,28,3.170,observed_flow_12sites_cfs.csv
2018,8,29,2.890,observed_flow_12sites_cfs.csv
